hour_timestamp,trip_count,year,month,day,hour,day_of_week,day_of_week_number,is_weekend
2023-11-05 02:00:00,121.0,2023,11,5,2,Sunday,6,1
2023-11-05 03:00:00,61.0,2023,11,5,3,Sunday,6,1
2023-11-05 04:00:00,52.0,2023,11,5,4,Sunday,6,1
2023-11-05 05:00:00,47.0,2023,11,5,5,Sunday,6,1
2023-11-05 06:00:00,102.0,2023,11,5,6,Sunday,6,1
2023-11-05 07:00:00,212.0,2023,11,5,7,Sunday,6,1
2023-11-05 08:00:00,325.0,2023,11,5,8,Sunday,6,1
2023-11-05 09:00:00,611.0,2023,11,5,9,Sunday,6,1
2023-11-05 10:00:00,841.0,2023,11,5,10,Sunday,6,1
2023-11-05 11:00:00,1021.0,2023,11,5,11,Sunday,6,1
2023-11-05 12:00:00,1145.0,2023,11,5,12,Sunday,6,1
2023-11-05 13:00:00,1182.0,2023,11,5,13,Sunday,6,1
2023-11-05 14:00:00,1195.0,2023,11,5,14,Sunday,6,1
2023-11-05 15:00:00,1155.0,2023,11,5,15,Sunday,6,1
2023-11-05 16:00:00,1144.0,2023,11,5,16,Sunday,6,1
2023-11-05 17:00:00,925.0,2023,11,5,17,Sunday,6,1
2023-11-05 18:00:00,826.0,2023,11,5,18,Sunday,6,1
2023-11-05 19:00:00,609.0,2023,11,5,19,Sunday,6,1
2023-11-05 20:00:00,460.0,2023,11,5,20,Sunday,6,1
2023-11-05 21:00:00,412.0,2023,11,5,21,Sunday,6,1
2023-11-05 22:00:00,299.0,2023,11,5,22,Sunday,6,1
2023-11-05 23:00:00,245.0,2023,11,5,23,Sunday,6,1
2023-11-06 00:00:00,129.0,2023,11,6,0,Monday,0,0
2023-11-06 01:00:00,73.0,2023,11,6,1,Monday,0,0
2023-11-06 02:00:00,46.0,2023,11,6,2,Monday,0,0
2023-11-06 03:00:00,31.0,2023,11,6,3,Monday,0,0
2023-11-06 04:00:00,39.0,2023,11,6,4,Monday,0,0
2023-11-06 05:00:00,104.0,2023,11,6,5,Monday,0,0
2023-11-06 06:00:00,342.0,2023,11,6,6,Monday,0,0
2023-11-06 07:00:00,741.0,2023,11,6,7,Monday,0,0
2023-11-06 08:00:00,1266.0,2023,11,6,8,Monday,0,0
2023-11-06 09:00:00,791.0,2023,11,6,9,Monday,0,0
2023-11-06 10:00:00,484.0,2023,11,6,10,Monday,0,0
2023-11-06 11:00:00,523.0,2023,11,6,11,Monday,0,0
2023-11-06 12:00:00,508.0,2023,11,6,12,Monday,0,0
2023-11-06 13:00:00,593.0,2023,11,6,13,Monday,0,0
2023-11-06 14:00:00,665.0,2023,11,6,14,Monday,0,0
2023-11-06 15:00:00,330.0,2023,11,6,15,Monday,0,0
2023-11-06 16:00:00,482.0,2023,11,6,16,Monday,0,0
2023-11-06 17:00:00,983.0,2023,11,6,17,Monday,0,0
2023-11-06 18:00:00,996.0,2023,11,6,18,Monday,0,0
2023-11-06 19:00:00,772.0,2023,11,6,19,Monday,0,0
2023-11-06 20:00:00,613.0,2023,11,6,20,Monday,0,0
2023-11-06 21:00:00,503.0,2023,11,6,21,Monday,0,0
2023-11-06 22:00:00,387.0,2023,11,6,22,Monday,0,0
2023-11-06 23:00:00,233.0,2023,11,6,23,Monday,0,0
2023-11-07 00:00:00,93.0,2023,11,7,0,Tuesday,1,0
2023-11-07 01:00:00,74.0,2023,11,7,1,Tuesday,1,0
2023-11-07 02:00:00,37.0,2023,11,7,2,Tuesday,1,0
2023-11-07 03:00:00,29.0,2023,11,7,3,Tuesday,1,0
2023-11-07 04:00:00,34.0,2023,11,7,4,Tuesday,1,0
2023-11-07 05:00:00,111.0,2023,11,7,5,Tuesday,1,0
2023-11-07 06:00:00,406.0,2023,11,7,6,Tuesday,1,0
2023-11-07 07:00:00,875.0,2023,11,7,7,Tuesday,1,0
2023-11-07 08:00:00,1710.0,2023,11,7,8,Tuesday,1,0
2023-11-07 09:00:00,913.0,2023,11,7,9,Tuesday,1,0
2023-11-07 10:00:00,601.0,2023,11,7,10,Tuesday,1,0
2023-11-07 11:00:00,605.0,2023,11,7,11,Tuesday,1,0
2023-11-07 12:00:00,706.0,2023,11,7,12,Tuesday,1,0
2023-11-07 13:00:00,661.0,2023,11,7,13,Tuesday,1,0
2023-11-07 14:00:00,677.0,2023,11,7,14,Tuesday,1,0
2023-11-07 15:00:00,898.0,2023,11,7,15,Tuesday,1,0
2023-11-07 16:00:00,1274.0,2023,11,7,16,Tuesday,1,0
2023-11-07 17:00:00,1761.0,2023,11,7,17,Tuesday,1,0
2023-11-07 18:00:00,1364.0,2023,11,7,18,Tuesday,1,0
2023-11-07 19:00:00,886.0,2023,11,7,19,Tuesday,1,0
2023-11-07 20:00:00,608.0,2023,11,7,20,Tuesday,1,0
2023-11-07 21:00:00,522.0,2023,11,7,21,Tuesday,1,0
2023-11-07 22:00:00,349.0,2023,11,7,22,Tuesday,1,0
2023-11-07 23:00:00,205.0,2023,11,7,23,Tuesday,1,0
2023-11-08 00:00:00,101.0,2023,11,8,0,Wednesday,2,0
2023-11-08 01:00:00,46.0,2023,11,8,1,Wednesday,2,0
2023-11-08 02:00:00,34.0,2023,11,8,2,Wednesday,2,0
2023-11-08 03:00:00,16.0,2023,11,8,3,Wednesday,2,0
2023-11-08 04:00:00,24.0,2023,11,8,4,Wednesday,2,0
2023-11-08 05:00:00,111.0,2023,11,8,5,Wednesday,2,0
2023-11-08 06:00:00,351.0,2023,11,8,6,Wednesday,2,0
2023-11-08 07:00:00,722.0,2023,11,8,7,Wednesday,2,0
2023-11-08 08:00:00,1416.0,2023,11,8,8,Wednesday,2,0
2023-11-08 09:00:00,790.0,2023,11,8,9,Wednesday,2,0
2023-11-08 10:00:00,501.0,2023,11,8,10,Wednesday,2,0
2023-11-08 11:00:00,517.0,2023,11,8,11,Wednesday,2,0
2023-11-08 12:00:00,580.0,2023,11,8,12,Wednesday,2,0
2023-11-08 13:00:00,542.0,2023,11,8,13,Wednesday,2,0
2023-11-08 14:00:00,423.0,2023,11,8,14,Wednesday,2,0
2023-11-08 15:00:00,342.0,2023,11,8,15,Wednesday,2,0
2023-11-08 16:00:00,472.0,2023,11,8,16,Wednesday,2,0
2023-11-08 17:00:00,742.0,2023,11,8,17,Wednesday,2,0
2023-11-08 18:00:00,431.0,2023,11,8,18,Wednesday,2,0
2023-11-08 19:00:00,317.0,2023,11,8,19,Wednesday,2,0
2023-11-08 20:00:00,248.0,2023,11,8,20,Wednesday,2,0
2023-11-08 21:00:00,209.0,2023,11,8,21,Wednesday,2,0
2023-11-08 22:00:00,197.0,2023,11,8,22,Wednesday,2,0
2023-11-08 23:00:00,85.0,2023,11,8,23,Wednesday,2,0
2023-11-09 00:00:00,32.0,2023,11,9,0,Thursday,3,0
2023-11-09 01:00:00,21.0,2023,11,9,1,Thursday,3,0
2023-11-09 02:00:00,25.0,2023,11,9,2,Thursday,3,0
2023-11-09 03:00:00,20.0,2023,11,9,3,Thursday,3,0
2023-11-09 04:00:00,27.0,2023,11,9,4,Thursday,3,0
2023-11-09 05:00:00,81.0,2023,11,9,5,Thursday,3,0
2023-11-09 06:00:00,300.0,2023,11,9,6,Thursday,3,0
2023-11-09 07:00:00,688.0,2023,11,9,7,Thursday,3,0
2023-11-09 08:00:00,1341.0,2023,11,9,8,Thursday,3,0
2023-11-09 09:00:00,796.0,2023,11,9,9,Thursday,3,0
2023-11-09 10:00:00,497.0,2023,11,9,10,Thursday,3,0
2023-11-09 11:00:00,635.0,2023,11,9,11,Thursday,3,0
2023-11-09 12:00:00,696.0,2023,11,9,12,Thursday,3,0
2023-11-09 13:00:00,674.0,2023,11,9,13,Thursday,3,0
2023-11-09 14:00:00,699.0,2023,11,9,14,Thursday,3,0
2023-11-09 15:00:00,860.0,2023,11,9,15,Thursday,3,0
2023-11-09 16:00:00,1305.0,2023,11,9,16,Thursday,3,0
2023-11-09 17:00:00,1799.0,2023,11,9,17,Thursday,3,0
2023-11-09 18:00:00,1318.0,2023,11,9,18,Thursday,3,0
2023-11-09 19:00:00,1007.0,2023,11,9,19,Thursday,3,0
2023-11-09 20:00:00,719.0,2023,11,9,20,Thursday,3,0
2023-11-09 21:00:00,640.0,2023,11,9,21,Thursday,3,0
2023-11-09 22:00:00,412.0,2023,11,9,22,Thursday,3,0
2023-11-09 23:00:00,308.0,2023,11,9,23,Thursday,3,0
2023-11-10 00:00:00,191.0,2023,11,10,0,Friday,4,0
2023-11-10 01:00:00,86.0,2023,11,10,1,Friday,4,0
2023-11-10 02:00:00,70.0,2023,11,10,2,Friday,4,0
2023-11-10 03:00:00,29.0,2023,11,10,3,Friday,4,0
2023-11-10 04:00:00,39.0,2023,11,10,4,Friday,4,0
2023-11-10 05:00:00,88.0,2023,11,10,5,Friday,4,0
2023-11-10 06:00:00,279.0,2023,11,10,6,Friday,4,0
2023-11-10 07:00:00,570.0,2023,11,10,7,Friday,4,0
2023-11-10 08:00:00,1004.0,2023,11,10,8,Friday,4,0
2023-11-10 09:00:00,771.0,2023,11,10,9,Friday,4,0
2023-11-10 10:00:00,550.0,2023,11,10,10,Friday,4,0
2023-11-10 11:00:00,703.0,2023,11,10,11,Friday,4,0
2023-11-10 12:00:00,862.0,2023,11,10,12,Friday,4,0
2023-11-10 13:00:00,912.0,2023,11,10,13,Friday,4,0
2023-11-10 14:00:00,847.0,2023,11,10,14,Friday,4,0
2023-11-10 15:00:00,895.0,2023,11,10,15,Friday,4,0
2023-11-10 16:00:00,1312.0,2023,11,10,16,Friday,4,0
2023-11-10 17:00:00,1517.0,2023,11,10,17,Friday,4,0
2023-11-10 18:00:00,1179.0,2023,11,10,18,Friday,4,0
2023-11-10 19:00:00,947.0,2023,11,10,19,Friday,4,0
2023-11-10 20:00:00,670.0,2023,11,10,20,Friday,4,0
2023-11-10 21:00:00,516.0,2023,11,10,21,Friday,4,0
2023-11-10 22:00:00,467.0,2023,11,10,22,Friday,4,0
2023-11-10 23:00:00,356.0,2023,11,10,23,Friday,4,0
2023-11-11 00:00:00,312.0,2023,11,11,0,Saturday,5,1
2023-11-11 01:00:00,218.0,2023,11,11,1,Saturday,5,1
2023-11-11 02:00:00,182.0,2023,11,11,2,Saturday,5,1
2023-11-11 03:00:00,84.0,2023,11,11,3,Saturday,5,1
2023-11-11 04:00:00,43.0,2023,11,11,4,Saturday,5,1
2023-11-11 05:00:00,37.0,2023,11,11,5,Saturday,5,1
2023-11-11 06:00:00,84.0,2023,11,11,6,Saturday,5,1
2023-11-11 07:00:00,194.0,2023,11,11,7,Saturday,5,1
2023-11-11 08:00:00,360.0,2023,11,11,8,Saturday,5,1
2023-11-11 09:00:00,560.0,2023,11,11,9,Saturday,5,1
2023-11-11 10:00:00,720.0,2023,11,11,10,Saturday,5,1
2023-11-11 11:00:00,786.0,2023,11,11,11,Saturday,5,1
2023-11-11 12:00:00,893.0,2023,11,11,12,Saturday,5,1
2023-11-11 13:00:00,899.0,2023,11,11,13,Saturday,5,1
2023-11-11 14:00:00,929.0,2023,11,11,14,Saturday,5,1
2023-11-11 15:00:00,900.0,2023,11,11,15,Saturday,5,1
2023-11-11 16:00:00,888.0,2023,11,11,16,Saturday,5,1
2023-11-11 17:00:00,902.0,2023,11,11,17,Saturday,5,1
2023-11-11 18:00:00,910.0,2023,11,11,18,Saturday,5,1
2023-11-11 19:00:00,729.0,2023,11,11,19,Saturday,5,1
2023-11-11 20:00:00,512.0,2023,11,11,20,Saturday,5,1
2023-11-11 21:00:00,421.0,2023,11,11,21,Saturday,5,1
2023-11-11 22:00:00,368.0,2023,11,11,22,Saturday,5,1
2023-11-11 23:00:00,324.0,2023,11,11,23,Saturday,5,1
2023-11-12 00:00:00,269.0,2023,11,12,0,Sunday,6,1
2023-11-12 01:00:00,190.0,2023,11,12,1,Sunday,6,1
2023-11-12 02:00:00,179.0,2023,11,12,2,Sunday,6,1
2023-11-12 03:00:00,102.0,2023,11,12,3,Sunday,6,1
2023-11-12 04:00:00,39.0,2023,11,12,4,Sunday,6,1
2023-11-12 05:00:00,41.0,2023,11,12,5,Sunday,6,1
2023-11-12 06:00:00,86.0,2023,11,12,6,Sunday,6,1
2023-11-12 07:00:00,166.0,2023,11,12,7,Sunday,6,1
2023-11-12 08:00:00,279.0,2023,11,12,8,Sunday,6,1
2023-11-12 09:00:00,416.0,2023,11,12,9,Sunday,6,1
2023-11-12 10:00:00,625.0,2023,11,12,10,Sunday,6,1
2023-11-12 11:00:00,723.0,2023,11,12,11,Sunday,6,1
2023-11-12 12:00:00,883.0,2023,11,12,12,Sunday,6,1
2023-11-12 13:00:00,980.0,2023,11,12,13,Sunday,6,1
2023-11-12 14:00:00,940.0,2023,11,12,14,Sunday,6,1
2023-11-12 15:00:00,927.0,2023,11,12,15,Sunday,6,1
2023-11-12 16:00:00,989.0,2023,11,12,16,Sunday,6,1
2023-11-12 17:00:00,848.0,2023,11,12,17,Sunday,6,1
2023-11-12 18:00:00,689.0,2023,11,12,18,Sunday,6,1
2023-11-12 19:00:00,565.0,2023,11,12,19,Sunday,6,1
2023-11-12 20:00:00,404.0,2023,11,12,20,Sunday,6,1
2023-11-12 21:00:00,328.0,2023,11,12,21,Sunday,6,1
2023-11-12 22:00:00,280.0,2023,11,12,22,Sunday,6,1
2023-11-12 23:00:00,207.0,2023,11,12,23,Sunday,6,1
2023-11-13 00:00:00,133.0,2023,11,13,0,Monday,0,0
2023-11-13 01:00:00,58.0,2023,11,13,1,Monday,0,0
2023-11-13 02:00:00,30.0,2023,11,13,2,Monday,0,0
2023-11-13 03:00:00,24.0,2023,11,13,3,Monday,0,0
2023-11-13 04:00:00,16.0,2023,11,13,4,Monday,0,0
2023-11-13 05:00:00,77.0,2023,11,13,5,Monday,0,0
2023-11-13 06:00:00,265.0,2023,11,13,6,Monday,0,0
2023-11-13 07:00:00,579.0,2023,11,13,7,Monday,0,0
2023-11-13 08:00:00,1185.0,2023,11,13,8,Monday,0,0
2023-11-13 09:00:00,736.0,2023,11,13,9,Monday,0,0
2023-11-13 10:00:00,585.0,2023,11,13,10,Monday,0,0
2023-11-13 11:00:00,719.0,2023,11,13,11,Monday,0,0
2023-11-13 12:00:00,801.0,2023,11,13,12,Monday,0,0
2023-11-13 13:00:00,825.0,2023,11,13,13,Monday,0,0
2023-11-13 14:00:00,902.0,2023,11,13,14,Monday,0,0
2023-11-13 15:00:00,1016.0,2023,11,13,15,Monday,0,0
2023-11-13 16:00:00,1274.0,2023,11,13,16,Monday,0,0
2023-11-13 17:00:00,1606.0,2023,11,13,17,Monday,0,0
2023-11-13 18:00:00,1259.0,2023,11,13,18,Monday,0,0
2023-11-13 19:00:00,851.0,2023,11,13,19,Monday,0,0
2023-11-13 20:00:00,594.0,2023,11,13,20,Monday,0,0
2023-11-13 21:00:00,473.0,2023,11,13,21,Monday,0,0
2023-11-13 22:00:00,385.0,2023,11,13,22,Monday,0,0
2023-11-13 23:00:00,260.0,2023,11,13,23,Monday,0,0
2023-11-14 00:00:00,110.0,2023,11,14,0,Tuesday,1,0
2023-11-14 01:00:00,77.0,2023,11,14,1,Tuesday,1,0
2023-11-14 02:00:00,39.0,2023,11,14,2,Tuesday,1,0
2023-11-14 03:00:00,31.0,2023,11,14,3,Tuesday,1,0
2023-11-14 04:00:00,29.0,2023,11,14,4,Tuesday,1,0
2023-11-14 05:00:00,102.0,2023,11,14,5,Tuesday,1,0
2023-11-14 06:00:00,335.0,2023,11,14,6,Tuesday,1,0
2023-11-14 07:00:00,766.0,2023,11,14,7,Tuesday,1,0
2023-11-14 08:00:00,1620.0,2023,11,14,8,Tuesday,1,0
2023-11-14 09:00:00,931.0,2023,11,14,9,Tuesday,1,0
2023-11-14 10:00:00,543.0,2023,11,14,10,Tuesday,1,0
2023-11-14 11:00:00,588.0,2023,11,14,11,Tuesday,1,0
2023-11-14 12:00:00,743.0,2023,11,14,12,Tuesday,1,0
2023-11-14 13:00:00,677.0,2023,11,14,13,Tuesday,1,0
2023-11-14 14:00:00,676.0,2023,11,14,14,Tuesday,1,0
2023-11-14 15:00:00,889.0,2023,11,14,15,Tuesday,1,0
2023-11-14 16:00:00,1348.0,2023,11,14,16,Tuesday,1,0
2023-11-14 17:00:00,1888.0,2023,11,14,17,Tuesday,1,0
2023-11-14 18:00:00,1405.0,2023,11,14,18,Tuesday,1,0
2023-11-14 19:00:00,1026.0,2023,11,14,19,Tuesday,1,0
2023-11-14 20:00:00,679.0,2023,11,14,20,Tuesday,1,0
2023-11-14 21:00:00,566.0,2023,11,14,21,Tuesday,1,0
2023-11-14 22:00:00,444.0,2023,11,14,22,Tuesday,1,0
2023-11-14 23:00:00,265.0,2023,11,14,23,Tuesday,1,0
2023-11-15 00:00:00,135.0,2023,11,15,0,Wednesday,2,0
2023-11-15 01:00:00,74.0,2023,11,15,1,Wednesday,2,0
2023-11-15 02:00:00,48.0,2023,11,15,2,Wednesday,2,0
2023-11-15 03:00:00,9.0,2023,11,15,3,Wednesday,2,0
2023-11-15 04:00:00,25.0,2023,11,15,4,Wednesday,2,0
2023-11-15 05:00:00,92.0,2023,11,15,5,Wednesday,2,0
2023-11-15 06:00:00,328.0,2023,11,15,6,Wednesday,2,0
2023-11-15 07:00:00,766.0,2023,11,15,7,Wednesday,2,0
2023-11-15 08:00:00,1652.0,2023,11,15,8,Wednesday,2,0
2023-11-15 09:00:00,980.0,2023,11,15,9,Wednesday,2,0
2023-11-15 10:00:00,606.0,2023,11,15,10,Wednesday,2,0
2023-11-15 11:00:00,675.0,2023,11,15,11,Wednesday,2,0
2023-11-15 12:00:00,735.0,2023,11,15,12,Wednesday,2,0
2023-11-15 13:00:00,724.0,2023,11,15,13,Wednesday,2,0
2023-11-15 14:00:00,746.0,2023,11,15,14,Wednesday,2,0
2023-11-15 15:00:00,990.0,2023,11,15,15,Wednesday,2,0
2023-11-15 16:00:00,1435.0,2023,11,15,16,Wednesday,2,0
2023-11-15 17:00:00,1958.0,2023,11,15,17,Wednesday,2,0
2023-11-15 18:00:00,1484.0,2023,11,15,18,Wednesday,2,0
2023-11-15 19:00:00,1030.0,2023,11,15,19,Wednesday,2,0
2023-11-15 20:00:00,763.0,2023,11,15,20,Wednesday,2,0
2023-11-15 21:00:00,660.0,2023,11,15,21,Wednesday,2,0
2023-11-15 22:00:00,504.0,2023,11,15,22,Wednesday,2,0
2023-11-15 23:00:00,309.0,2023,11,15,23,Wednesday,2,0
2023-11-16 00:00:00,174.0,2023,11,16,0,Thursday,3,0
2023-11-16 01:00:00,67.0,2023,11,16,1,Thursday,3,0
2023-11-16 02:00:00,38.0,2023,11,16,2,Thursday,3,0
2023-11-16 03:00:00,28.0,2023,11,16,3,Thursday,3,0
2023-11-16 04:00:00,30.0,2023,11,16,4,Thursday,3,0
2023-11-16 05:00:00,95.0,2023,11,16,5,Thursday,3,0
2023-11-16 06:00:00,288.0,2023,11,16,6,Thursday,3,0
2023-11-16 07:00:00,738.0,2023,11,16,7,Thursday,3,0
2023-11-16 08:00:00,1587.0,2023,11,16,8,Thursday,3,0
2023-11-16 09:00:00,968.0,2023,11,16,9,Thursday,3,0
2023-11-16 10:00:00,654.0,2023,11,16,10,Thursday,3,0
2023-11-16 11:00:00,684.0,2023,11,16,11,Thursday,3,0
2023-11-16 12:00:00,892.0,2023,11,16,12,Thursday,3,0
2023-11-16 13:00:00,777.0,2023,11,16,13,Thursday,3,0
2023-11-16 14:00:00,817.0,2023,11,16,14,Thursday,3,0
2023-11-16 15:00:00,1053.0,2023,11,16,15,Thursday,3,0
2023-11-16 16:00:00,1410.0,2023,11,16,16,Thursday,3,0
2023-11-16 17:00:00,1967.0,2023,11,16,17,Thursday,3,0
2023-11-16 18:00:00,1423.0,2023,11,16,18,Thursday,3,0
2023-11-16 19:00:00,1064.0,2023,11,16,19,Thursday,3,0
2023-11-16 20:00:00,779.0,2023,11,16,20,Thursday,3,0
2023-11-16 21:00:00,611.0,2023,11,16,21,Thursday,3,0
2023-11-16 22:00:00,469.0,2023,11,16,22,Thursday,3,0
2023-11-16 23:00:00,387.0,2023,11,16,23,Thursday,3,0
2023-11-17 00:00:00,174.0,2023,11,17,0,Friday,4,0
2023-11-17 01:00:00,95.0,2023,11,17,1,Friday,4,0
2023-11-17 02:00:00,75.0,2023,11,17,2,Friday,4,0
2023-11-17 03:00:00,42.0,2023,11,17,3,Friday,4,0
2023-11-17 04:00:00,38.0,2023,11,17,4,Friday,4,0
2023-11-17 05:00:00,75.0,2023,11,17,5,Friday,4,0
2023-11-17 06:00:00,258.0,2023,11,17,6,Friday,4,0
2023-11-17 07:00:00,562.0,2023,11,17,7,Friday,4,0
2023-11-17 08:00:00,944.0,2023,11,17,8,Friday,4,0
2023-11-17 09:00:00,808.0,2023,11,17,9,Friday,4,0
2023-11-17 10:00:00,546.0,2023,11,17,10,Friday,4,0
2023-11-17 11:00:00,619.0,2023,11,17,11,Friday,4,0
2023-11-17 12:00:00,686.0,2023,11,17,12,Friday,4,0
2023-11-17 13:00:00,446.0,2023,11,17,13,Friday,4,0
2023-11-17 14:00:00,560.0,2023,11,17,14,Friday,4,0
2023-11-17 15:00:00,651.0,2023,11,17,15,Friday,4,0
2023-11-17 16:00:00,1032.0,2023,11,17,16,Friday,4,0
2023-11-17 17:00:00,1347.0,2023,11,17,17,Friday,4,0
2023-11-17 18:00:00,1157.0,2023,11,17,18,Friday,4,0
2023-11-17 19:00:00,872.0,2023,11,17,19,Friday,4,0
2023-11-17 20:00:00,642.0,2023,11,17,20,Friday,4,0
2023-11-17 21:00:00,495.0,2023,11,17,21,Friday,4,0
2023-11-17 22:00:00,415.0,2023,11,17,22,Friday,4,0
2023-11-17 23:00:00,381.0,2023,11,17,23,Friday,4,0
2023-11-18 00:00:00,266.0,2023,11,18,0,Saturday,5,1
2023-11-18 01:00:00,202.0,2023,11,18,1,Saturday,5,1
2023-11-18 02:00:00,168.0,2023,11,18,2,Saturday,5,1
2023-11-18 03:00:00,105.0,2023,11,18,3,Saturday,5,1
2023-11-18 04:00:00,49.0,2023,11,18,4,Saturday,5,1
2023-11-18 05:00:00,50.0,2023,11,18,5,Saturday,5,1
2023-11-18 06:00:00,86.0,2023,11,18,6,Saturday,5,1
2023-11-18 07:00:00,205.0,2023,11,18,7,Saturday,5,1
2023-11-18 08:00:00,354.0,2023,11,18,8,Saturday,5,1
2023-11-18 09:00:00,531.0,2023,11,18,9,Saturday,5,1
2023-11-18 10:00:00,717.0,2023,11,18,10,Saturday,5,1
2023-11-18 11:00:00,946.0,2023,11,18,11,Saturday,5,1
2023-11-18 12:00:00,1010.0,2023,11,18,12,Saturday,5,1
2023-11-18 13:00:00,1069.0,2023,11,18,13,Saturday,5,1
2023-11-18 14:00:00,1046.0,2023,11,18,14,Saturday,5,1
2023-11-18 15:00:00,1140.0,2023,11,18,15,Saturday,5,1
2023-11-18 16:00:00,1146.0,2023,11,18,16,Saturday,5,1
2023-11-18 17:00:00,1014.0,2023,11,18,17,Saturday,5,1
2023-11-18 18:00:00,857.0,2023,11,18,18,Saturday,5,1
2023-11-18 19:00:00,732.0,2023,11,18,19,Saturday,5,1
2023-11-18 20:00:00,569.0,2023,11,18,20,Saturday,5,1
2023-11-18 21:00:00,459.0,2023,11,18,21,Saturday,5,1
2023-11-18 22:00:00,327.0,2023,11,18,22,Saturday,5,1
2023-11-18 23:00:00,334.0,2023,11,18,23,Saturday,5,1
2023-11-19 00:00:00,275.0,2023,11,19,0,Sunday,6,1
2023-11-19 01:00:00,201.0,2023,11,19,1,Sunday,6,1
2023-11-19 02:00:00,186.0,2023,11,19,2,Sunday,6,1
2023-11-19 03:00:00,103.0,2023,11,19,3,Sunday,6,1
2023-11-19 04:00:00,49.0,2023,11,19,4,Sunday,6,1
2023-11-19 05:00:00,52.0,2023,11,19,5,Sunday,6,1
2023-11-19 06:00:00,66.0,2023,11,19,6,Sunday,6,1
2023-11-19 07:00:00,165.0,2023,11,19,7,Sunday,6,1
2023-11-19 08:00:00,277.0,2023,11,19,8,Sunday,6,1
2023-11-19 09:00:00,454.0,2023,11,19,9,Sunday,6,1
2023-11-19 10:00:00,601.0,2023,11,19,10,Sunday,6,1
2023-11-19 11:00:00,705.0,2023,11,19,11,Sunday,6,1
2023-11-19 12:00:00,824.0,2023,11,19,12,Sunday,6,1
2023-11-19 13:00:00,844.0,2023,11,19,13,Sunday,6,1
2023-11-19 14:00:00,849.0,2023,11,19,14,Sunday,6,1
2023-11-19 15:00:00,862.0,2023,11,19,15,Sunday,6,1
2023-11-19 16:00:00,812.0,2023,11,19,16,Sunday,6,1
2023-11-19 17:00:00,674.0,2023,11,19,17,Sunday,6,1
2023-11-19 18:00:00,603.0,2023,11,19,18,Sunday,6,1
2023-11-19 19:00:00,519.0,2023,11,19,19,Sunday,6,1
2023-11-19 20:00:00,393.0,2023,11,19,20,Sunday,6,1
2023-11-19 21:00:00,303.0,2023,11,19,21,Sunday,6,1
2023-11-19 22:00:00,277.0,2023,11,19,22,Sunday,6,1
2023-11-19 23:00:00,157.0,2023,11,19,23,Sunday,6,1
2023-11-20 00:00:00,107.0,2023,11,20,0,Monday,0,0
2023-11-20 01:00:00,63.0,2023,11,20,1,Monday,0,0
2023-11-20 02:00:00,33.0,2023,11,20,2,Monday,0,0
2023-11-20 03:00:00,22.0,2023,11,20,3,Monday,0,0
2023-11-20 04:00:00,26.0,2023,11,20,4,Monday,0,0
2023-11-20 05:00:00,76.0,2023,11,20,5,Monday,0,0
2023-11-20 06:00:00,276.0,2023,11,20,6,Monday,0,0
2023-11-20 07:00:00,592.0,2023,11,20,7,Monday,0,0
2023-11-20 08:00:00,1143.0,2023,11,20,8,Monday,0,0
2023-11-20 09:00:00,714.0,2023,11,20,9,Monday,0,0
2023-11-20 10:00:00,432.0,2023,11,20,10,Monday,0,0
2023-11-20 11:00:00,452.0,2023,11,20,11,Monday,0,0
2023-11-20 12:00:00,564.0,2023,11,20,12,Monday,0,0
2023-11-20 13:00:00,579.0,2023,11,20,13,Monday,0,0
2023-11-20 14:00:00,538.0,2023,11,20,14,Monday,0,0
2023-11-20 15:00:00,677.0,2023,11,20,15,Monday,0,0
2023-11-20 16:00:00,943.0,2023,11,20,16,Monday,0,0
2023-11-20 17:00:00,1311.0,2023,11,20,17,Monday,0,0
2023-11-20 18:00:00,976.0,2023,11,20,18,Monday,0,0
2023-11-20 19:00:00,782.0,2023,11,20,19,Monday,0,0
2023-11-20 20:00:00,571.0,2023,11,20,20,Monday,0,0
2023-11-20 21:00:00,413.0,2023,11,20,21,Monday,0,0
2023-11-20 22:00:00,267.0,2023,11,20,22,Monday,0,0
2023-11-20 23:00:00,203.0,2023,11,20,23,Monday,0,0
2023-11-21 00:00:00,102.0,2023,11,21,0,Tuesday,1,0
2023-11-21 01:00:00,51.0,2023,11,21,1,Tuesday,1,0
2023-11-21 02:00:00,34.0,2023,11,21,2,Tuesday,1,0
2023-11-21 03:00:00,14.0,2023,11,21,3,Tuesday,1,0
2023-11-21 04:00:00,28.0,2023,11,21,4,Tuesday,1,0
2023-11-21 05:00:00,81.0,2023,11,21,5,Tuesday,1,0
2023-11-21 06:00:00,289.0,2023,11,21,6,Tuesday,1,0
2023-11-21 07:00:00,678.0,2023,11,21,7,Tuesday,1,0
2023-11-21 08:00:00,1423.0,2023,11,21,8,Tuesday,1,0
2023-11-21 09:00:00,773.0,2023,11,21,9,Tuesday,1,0
2023-11-21 10:00:00,229.0,2023,11,21,10,Tuesday,1,0
2023-11-21 11:00:00,181.0,2023,11,21,11,Tuesday,1,0
2023-11-21 12:00:00,208.0,2023,11,21,12,Tuesday,1,0
2023-11-21 13:00:00,159.0,2023,11,21,13,Tuesday,1,0
2023-11-21 14:00:00,153.0,2023,11,21,14,Tuesday,1,0
