datetime,trip_count,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,date,event_count,event_names,event_types,event_locations,maximum_event_impact,is_event,year,month,day,hour,day_of_week,day_name,is_weekend,is_rush_hour,season
2022-03-21 10:00:00,6,9.6,-0.8,48.0,29.0,12.0,24.1,100.06,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,10,0,Monday,0,0,Spring
2022-03-21 11:00:00,12,12.0,-1.9,38.0,30.0,25.0,24.1,100.03,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,11,0,Monday,0,0,Spring
2022-03-21 12:00:00,8,12.5,-2.7,34.0,30.0,26.0,24.1,100.03,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,12,0,Monday,0,0,Spring
2022-03-21 13:00:00,7,12.3,-2.7,35.0,31.0,35.0,24.1,100.0,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,13,0,Monday,0,0,Spring
2022-03-21 14:00:00,6,12.9,-1.7,36.0,31.0,32.0,24.1,99.98,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,14,0,Monday,0,0,Spring
2022-03-21 15:00:00,12,10.7,-0.1,47.0,36.0,19.0,24.1,99.97,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,15,0,Monday,0,0,Spring
2022-03-21 16:00:00,9,9.6,-2.3,43.0,1.0,19.0,24.1,99.95,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,16,0,Monday,0,1,Spring
2022-03-21 17:00:00,16,9.3,-2.3,44.0,36.0,13.0,24.1,99.95,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,17,0,Monday,0,1,Spring
2022-03-21 18:00:00,16,7.5,-2.6,49.0,36.0,25.0,24.1,99.98,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,18,0,Monday,0,1,Spring
2022-03-21 19:00:00,18,5.0,-4.9,49.0,35.0,22.0,24.1,100.08,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,19,0,Monday,0,0,Spring
2022-03-21 20:00:00,7,3.8,-9.5,37.0,35.0,29.0,24.1,100.17,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,20,0,Monday,0,0,Spring
2022-03-21 21:00:00,3,3.0,-8.1,44.0,35.0,22.0,24.1,100.25,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,21,0,Monday,0,0,Spring
2022-03-21 22:00:00,3,2.7,-8.8,43.0,34.0,20.0,24.1,100.27,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,22,0,Monday,0,0,Spring
2022-03-21 23:00:00,3,2.4,-8.7,44.0,35.0,17.0,24.1,100.28,2022-03-21,0,No Event,No Event,No Event,0,0,2022,3,21,23,0,Monday,0,0,Spring
2022-03-22 00:00:00,0,1.6,-8.7,46.0,35.0,15.0,24.1,100.3,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,0,1,Tuesday,0,0,Spring
2022-03-22 01:00:00,0,0.9,-8.3,51.0,36.0,16.0,24.1,100.31,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,1,1,Tuesday,0,0,Spring
2022-03-22 02:00:00,0,-0.2,-7.6,58.0,33.0,10.0,24.1,100.37,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,2,1,Tuesday,0,0,Spring
2022-03-22 03:00:00,0,-1.7,-7.2,66.0,33.0,9.0,24.1,100.4,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,3,1,Tuesday,0,0,Spring
2022-03-22 04:00:00,0,-2.0,-7.7,65.0,34.0,13.0,24.1,100.42,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,4,1,Tuesday,0,0,Spring
2022-03-22 05:00:00,1,-1.7,-7.2,66.0,36.0,13.0,24.1,100.45,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,5,1,Tuesday,0,0,Spring
2022-03-22 06:00:00,4,-2.2,-8.0,65.0,36.0,12.0,24.1,100.47,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,6,1,Tuesday,0,0,Spring
2022-03-22 07:00:00,8,-1.0,-7.8,60.0,36.0,8.0,24.1,100.55,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,7,1,Tuesday,0,1,Spring
2022-03-22 08:00:00,8,0.7,-8.4,51.0,36.0,7.0,24.1,100.62,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,8,1,Tuesday,0,1,Spring
2022-03-22 09:00:00,6,2.1,-10.6,39.0,3.0,5.0,24.1,100.67,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,9,1,Tuesday,0,1,Spring
2022-03-22 10:00:00,5,3.4,-11.4,33.0,1.0,8.0,24.1,100.63,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,10,1,Tuesday,0,0,Spring
2022-03-22 11:00:00,8,4.7,-13.3,26.0,2.0,9.0,24.1,100.59,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,11,1,Tuesday,0,0,Spring
2022-03-22 12:00:00,5,4.45,-12.600000000000001,28.0,9.5,12.0,24.1,100.57,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,12,1,Tuesday,0,0,Spring
2022-03-22 13:00:00,7,4.2,-11.9,30.0,17.0,15.0,24.1,100.55,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,13,1,Tuesday,0,0,Spring
2022-03-22 14:00:00,7,4.0,-9.8,36.0,14.0,13.0,24.1,100.45,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,14,1,Tuesday,0,0,Spring
2022-03-22 15:00:00,10,4.3,-10.4,34.0,15.0,8.0,24.1,100.37,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,15,1,Tuesday,0,0,Spring
2022-03-22 16:00:00,19,4.1,-12.3,29.0,15.0,12.0,24.1,100.39,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,16,1,Tuesday,0,1,Spring
2022-03-22 17:00:00,12,3.8,-13.2,28.0,14.0,11.0,24.1,100.36,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,17,1,Tuesday,0,1,Spring
2022-03-22 18:00:00,17,3.3,-15.2,24.0,10.0,12.0,24.1,100.27,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,18,1,Tuesday,0,1,Spring
2022-03-22 19:00:00,15,2.8,-12.9,31.0,9.0,7.0,24.1,100.33,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,19,1,Tuesday,0,0,Spring
2022-03-22 20:00:00,5,3.2,-11.7,33.0,8.0,9.0,24.1,100.31,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,20,1,Tuesday,0,0,Spring
2022-03-22 21:00:00,1,3.3,-11.8,32.0,8.0,11.0,24.1,100.33,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,21,1,Tuesday,0,0,Spring
2022-03-22 22:00:00,3,3.0,-10.5,37.0,7.0,12.0,24.1,100.31,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,22,1,Tuesday,0,0,Spring
2022-03-22 23:00:00,3,3.0,-11.3,34.0,10.0,9.0,24.1,100.25,2022-03-22,0,No Event,No Event,No Event,0,0,2022,3,22,23,1,Tuesday,0,0,Spring
2022-03-23 00:00:00,0,3.1,-10.9,35.0,9.0,6.0,24.1,100.26,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,0,2,Wednesday,0,0,Spring
2022-03-23 01:00:00,0,3.3,-9.2,40.0,9.0,12.0,24.1,100.22,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,1,2,Wednesday,0,0,Spring
2022-03-23 02:00:00,1,3.4,-8.8,41.0,12.0,17.0,24.1,100.26,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,2,2,Wednesday,0,0,Spring
2022-03-23 03:00:00,0,3.2,-7.7,45.0,11.0,18.0,24.1,100.16,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,3,2,Wednesday,0,0,Spring
2022-03-23 04:00:00,0,3.5,-8.8,40.0,10.0,21.0,24.1,100.08,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,4,2,Wednesday,0,0,Spring
2022-03-23 05:00:00,0,3.9,-8.4,40.0,10.0,26.0,24.1,100.0,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,5,2,Wednesday,0,0,Spring
2022-03-23 06:00:00,1,3.5,-6.4,49.0,9.0,28.0,24.1,99.94,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,6,2,Wednesday,0,0,Spring
2022-03-23 07:00:00,4,2.1,-3.5,66.0,10.0,20.0,24.1,99.91,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,7,2,Wednesday,0,1,Spring
2022-03-23 08:00:00,2,1.8,-3.2,70.0,10.0,23.0,24.1,99.89,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,8,2,Wednesday,0,1,Spring
2022-03-23 09:00:00,5,1.6,-2.7,73.0,9.0,28.0,24.1,99.85,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,9,2,Wednesday,0,1,Spring
2022-03-23 10:00:00,6,1.6,-2.2,75.0,8.0,28.0,24.1,99.66,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,10,2,Wednesday,0,0,Spring
2022-03-23 11:00:00,6,3.0,-2.6,67.0,8.0,31.0,24.1,99.52,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,11,2,Wednesday,0,0,Spring
2022-03-23 12:00:00,5,3.1,-4.6,57.0,8.0,36.0,24.1,99.49,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,12,2,Wednesday,0,0,Spring
2022-03-23 13:00:00,8,3.3,-4.1,58.0,9.0,32.0,24.1,99.41,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,13,2,Wednesday,0,0,Spring
2022-03-23 14:00:00,7,2.8,-3.6,63.0,8.0,31.0,24.1,99.25,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,14,2,Wednesday,0,0,Spring
2022-03-23 15:00:00,7,2.1,-3.2,68.0,9.0,34.0,24.1,99.14,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,15,2,Wednesday,0,0,Spring
2022-03-23 16:00:00,7,0.9,-0.3,92.0,9.0,37.0,6.4,99.08,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,16,2,Wednesday,0,1,Spring
2022-03-23 17:00:00,3,1.3,1.2,100.0,10.0,25.0,19.3,98.96,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,17,2,Wednesday,0,1,Spring
2022-03-23 18:00:00,4,1.5,0.8,95.0,8.0,40.0,12.9,98.82,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,18,2,Wednesday,0,1,Spring
2022-03-23 19:00:00,6,1.8,1.5,97.0,8.0,39.0,12.9,98.68,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,19,2,Wednesday,0,0,Spring
2022-03-23 20:00:00,1,2.1,1.1,93.0,8.0,32.0,19.3,98.68,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,20,2,Wednesday,0,0,Spring
2022-03-23 21:00:00,0,2.4,2.0,97.0,9.0,30.0,9.7,98.62,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,21,2,Wednesday,0,0,Spring
2022-03-23 22:00:00,3,2.4,2.4,100.0,8.0,27.0,6.4,98.62,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,22,2,Wednesday,0,0,Spring
2022-03-23 23:00:00,0,2.6,2.6,100.0,8.0,31.0,16.1,98.44,2022-03-23,0,No Event,No Event,No Event,0,0,2022,3,23,23,2,Wednesday,0,0,Spring
2022-03-24 00:00:00,2,3.1,3.1,100.0,10.0,18.0,24.1,98.43,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,0,3,Thursday,0,0,Spring
2022-03-24 01:00:00,0,3.5,3.5,100.0,9.0,9.0,24.1,98.45,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,1,3,Thursday,0,0,Spring
2022-03-24 02:00:00,0,3.9,3.9,100.0,10.0,13.0,16.1,98.44,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,2,3,Thursday,0,0,Spring
2022-03-24 03:00:00,0,4.5,4.5,100.0,14.0,4.0,16.1,98.4,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,3,3,Thursday,0,0,Spring
2022-03-24 04:00:00,1,4.8,4.8,100.0,18.0,4.0,16.1,98.45,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,4,3,Thursday,0,0,Spring
2022-03-24 05:00:00,0,4.6,4.6,100.0,16.0,9.0,9.7,98.49,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,5,3,Thursday,0,0,Spring
2022-03-24 06:00:00,2,4.5,4.5,100.0,16.0,6.0,6.4,98.53,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,6,3,Thursday,0,0,Spring
2022-03-24 07:00:00,10,4.8,4.8,100.0,15.0,9.0,19.3,98.62,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,7,3,Thursday,0,1,Spring
2022-03-24 08:00:00,15,7.3,5.4,88.0,18.0,13.0,24.1,98.64,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,8,3,Thursday,0,1,Spring
2022-03-24 09:00:00,9,8.9,5.4,79.0,21.0,18.0,24.1,98.68,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,9,3,Thursday,0,1,Spring
2022-03-24 10:00:00,3,9.7,5.4,74.0,22.0,20.0,24.1,98.69,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,10,3,Thursday,0,0,Spring
2022-03-24 11:00:00,4,10.1,4.9,70.0,21.0,29.0,24.1,98.65,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,11,3,Thursday,0,0,Spring
2022-03-24 12:00:00,10,11.1,5.2,67.0,22.0,37.0,24.1,98.63,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,12,3,Thursday,0,0,Spring
2022-03-24 13:00:00,13,10.2,4.5,68.0,22.0,34.0,24.1,98.61,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,13,3,Thursday,0,0,Spring
2022-03-24 14:00:00,5,10.3,3.9,64.0,22.0,35.0,24.1,98.55,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,14,3,Thursday,0,0,Spring
2022-03-24 15:00:00,8,10.4,4.9,69.0,23.0,23.0,24.1,98.52,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,15,3,Thursday,0,0,Spring
2022-03-24 16:00:00,13,9.9,3.9,66.0,22.0,26.0,24.1,98.53,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,16,3,Thursday,0,1,Spring
2022-03-24 17:00:00,18,9.2,4.6,73.0,23.0,27.0,19.3,98.57,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,17,3,Thursday,0,1,Spring
2022-03-24 18:00:00,19,8.7,4.3,73.0,22.0,22.0,24.1,98.57,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,18,3,Thursday,0,1,Spring
2022-03-24 19:00:00,10,8.3,3.9,74.0,21.0,18.0,24.1,98.62,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,19,3,Thursday,0,0,Spring
2022-03-24 20:00:00,8,8.2,3.9,74.0,22.0,22.0,24.1,98.65,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,20,3,Thursday,0,0,Spring
2022-03-24 21:00:00,4,7.4,3.9,78.0,22.0,14.0,24.1,98.57,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,21,3,Thursday,0,0,Spring
2022-03-24 22:00:00,8,6.7,3.8,82.0,22.0,13.0,24.1,98.46,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,22,3,Thursday,0,0,Spring
2022-03-24 23:00:00,1,5.1,2.7,84.0,25.0,20.0,24.1,98.34,2022-03-24,0,No Event,No Event,No Event,0,0,2022,3,24,23,3,Thursday,0,0,Spring
2022-03-25 00:00:00,2,5.4,2.4,81.0,21.0,7.0,24.1,98.36,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,0,4,Friday,0,0,Spring
2022-03-25 01:00:00,1,4.6,2.4,85.0,21.0,9.0,24.1,98.33,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,1,4,Friday,0,0,Spring
2022-03-25 02:00:00,0,4.4,2.3,86.0,20.0,15.0,24.1,98.28,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,2,4,Friday,0,0,Spring
2022-03-25 03:00:00,0,4.5,1.8,83.0,22.0,19.0,24.1,98.22,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,3,4,Friday,0,0,Spring
2022-03-25 04:00:00,0,5.1,2.1,81.0,22.0,13.0,24.1,98.17,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,4,4,Friday,0,0,Spring
2022-03-25 05:00:00,0,5.3,1.9,79.0,21.0,20.0,24.1,98.14,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,5,4,Friday,0,0,Spring
2022-03-25 06:00:00,3,5.1,2.2,82.0,22.0,21.0,24.1,98.12,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,6,4,Friday,0,0,Spring
2022-03-25 07:00:00,2,4.9,2.6,85.0,22.0,21.0,16.1,98.13,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,7,4,Friday,0,1,Spring
2022-03-25 08:00:00,9,3.9,1.5,84.0,26.0,23.0,24.1,98.1,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,8,4,Friday,0,1,Spring
2022-03-25 09:00:00,4,4.0,0.9,81.0,26.0,22.0,24.1,98.09,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,9,4,Friday,0,1,Spring
2022-03-25 10:00:00,6,4.6,1.1,78.0,27.0,22.0,24.1,98.07,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,10,4,Friday,0,0,Spring
2022-03-25 11:00:00,4,4.4,-0.4,71.0,27.0,30.0,24.1,98.0,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,11,4,Friday,0,0,Spring
2022-03-25 12:00:00,6,5.2,0.0,69.0,27.0,29.0,24.1,97.97,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,12,4,Friday,0,0,Spring
2022-03-25 13:00:00,4,5.4,-0.1,68.0,28.0,27.0,24.1,97.94,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,13,4,Friday,0,0,Spring
2022-03-25 14:00:00,1,5.4,-0.4,66.0,28.0,29.0,24.1,97.9,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,14,4,Friday,0,0,Spring
2022-03-25 15:00:00,16,5.2,0.0,69.0,27.0,31.0,24.1,97.91,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,15,4,Friday,0,0,Spring
2022-03-25 16:00:00,24,4.2,-0.5,71.0,28.0,37.0,24.1,97.95,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,16,4,Friday,0,1,Spring
2022-03-25 17:00:00,14,4.5,-0.2,72.0,28.0,24.0,24.1,97.97,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,17,4,Friday,0,1,Spring
2022-03-25 18:00:00,16,3.9,0.3,77.0,26.0,19.0,24.1,97.97,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,18,4,Friday,0,1,Spring
2022-03-25 19:00:00,10,3.7,0.5,79.0,25.0,15.0,24.1,97.94,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,19,4,Friday,0,0,Spring
2022-03-25 20:00:00,9,3.8,0.2,77.0,26.0,14.0,24.1,97.95,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,20,4,Friday,0,0,Spring
2022-03-25 21:00:00,7,3.4,1.1,85.0,23.0,11.0,24.1,97.9,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,21,4,Friday,0,0,Spring
2022-03-25 22:00:00,4,3.3,1.0,85.0,21.0,11.0,24.1,97.85,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,22,4,Friday,0,0,Spring
2022-03-25 23:00:00,4,3.2,0.8,84.0,23.0,11.0,24.1,97.78,2022-03-25,0,No Event,No Event,No Event,0,0,2022,3,25,23,4,Friday,0,0,Spring
2022-03-26 00:00:00,5,2.8,1.5,91.0,23.0,12.0,24.1,97.73,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,0,5,Saturday,1,0,Spring
2022-03-26 01:00:00,4,2.3,1.8,96.0,21.0,8.0,24.1,97.69,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,1,5,Saturday,1,0,Spring
2022-03-26 02:00:00,1,2.4,1.9,96.0,20.0,6.0,24.1,97.62,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,2,5,Saturday,1,0,Spring
2022-03-26 03:00:00,1,2.7,1.6,92.0,24.0,4.0,24.1,97.53,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,3,5,Saturday,1,0,Spring
2022-03-26 04:00:00,1,3.0,1.5,90.0,20.0,6.0,24.1,97.49,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,4,5,Saturday,1,0,Spring
2022-03-26 05:00:00,0,3.0,1.4,90.0,23.0,5.0,16.1,97.47,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,5,5,Saturday,1,0,Spring
2022-03-26 06:00:00,2,3.3,1.5,88.0,20.0,10.0,16.1,97.48,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,6,5,Saturday,1,0,Spring
2022-03-26 07:00:00,1,3.4,2.1,91.0,23.0,7.0,16.1,97.5,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,7,5,Saturday,1,1,Spring
2022-03-26 08:00:00,3,3.6,2.7,94.0,23.0,11.0,16.1,97.51,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,8,5,Saturday,1,1,Spring
2022-03-26 09:00:00,4,3.9,2.0,87.0,25.0,19.0,16.1,97.51,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,9,5,Saturday,1,1,Spring
2022-03-26 10:00:00,7,4.6,2.6,87.0,25.0,22.0,24.1,97.53,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,10,5,Saturday,1,0,Spring
2022-03-26 11:00:00,7,4.2,2.1,86.0,27.0,19.0,19.3,97.56,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,11,5,Saturday,1,0,Spring
2022-03-26 12:00:00,1,4.7,2.7,87.0,29.0,14.0,19.3,97.57,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,12,5,Saturday,1,0,Spring
2022-03-26 13:00:00,5,4.8,0.8,76.0,28.0,28.0,24.1,97.61,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,13,5,Saturday,1,0,Spring
2022-03-26 14:00:00,6,5.4,-0.6,65.0,30.0,36.0,24.1,97.63,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,14,5,Saturday,1,0,Spring
2022-03-26 15:00:00,12,5.0,-1.6,62.0,31.0,32.0,24.1,97.68,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,15,5,Saturday,1,0,Spring
2022-03-26 16:00:00,8,4.3,-1.9,64.0,30.0,29.0,24.1,97.75,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,16,5,Saturday,1,1,Spring
2022-03-26 17:00:00,6,3.7,-1.4,69.0,30.0,28.0,16.1,97.85,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,17,5,Saturday,1,1,Spring
2022-03-26 18:00:00,11,3.0,-1.2,73.0,30.0,30.0,16.1,97.95,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,18,5,Saturday,1,1,Spring
2022-03-26 19:00:00,3,1.5,1.2,98.0,32.0,19.0,8.1,98.05,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,19,5,Saturday,1,0,Spring
2022-03-26 20:00:00,2,1.4,-2.9,73.0,30.0,32.0,17.7,98.15,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,20,5,Saturday,1,0,Spring
2022-03-26 21:00:00,1,0.8,-4.1,70.0,29.0,31.0,24.1,98.23,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,21,5,Saturday,1,0,Spring
2022-03-26 22:00:00,0,0.2,-4.9,69.0,30.0,44.0,24.1,98.27,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,22,5,Saturday,1,0,Spring
2022-03-26 23:00:00,2,-0.1,-5.2,69.0,29.0,39.0,24.1,98.29,2022-03-26,0,No Event,No Event,No Event,0,0,2022,3,26,23,5,Saturday,1,0,Spring
2022-03-27 00:00:00,3,-0.5,-6.0,66.0,30.0,37.0,24.1,98.31,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,0,6,Sunday,1,0,Spring
2022-03-27 01:00:00,1,-1.7,-6.4,70.0,29.0,34.0,24.1,98.33,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,1,6,Sunday,1,0,Spring
2022-03-27 02:00:00,1,-1.7,-7.3,66.0,30.0,30.0,24.1,98.35,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,2,6,Sunday,1,0,Spring
2022-03-27 03:00:00,1,-2.7,-5.8,79.0,28.0,34.0,9.7,98.33,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,3,6,Sunday,1,0,Spring
2022-03-27 04:00:00,0,-2.9,-5.7,81.0,28.0,27.0,9.7,98.37,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,4,6,Sunday,1,0,Spring
2022-03-27 05:00:00,1,-3.2,-5.9,82.0,27.0,28.0,9.7,98.41,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,5,6,Sunday,1,0,Spring
2022-03-27 06:00:00,0,-3.1,-6.2,79.0,27.0,22.0,16.1,98.45,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,6,6,Sunday,1,0,Spring
2022-03-27 07:00:00,0,-4.2,-5.2,92.0,32.0,31.0,0.8,98.55,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,7,6,Sunday,1,1,Spring
2022-03-27 08:00:00,0,-5.1,-7.3,85.0,35.0,29.0,3.2,98.64,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,8,6,Sunday,1,1,Spring
2022-03-27 09:00:00,0,-4.7,-8.2,76.0,33.0,28.0,16.1,98.71,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,9,6,Sunday,1,1,Spring
2022-03-27 10:00:00,7,-4.8,-11.1,62.0,32.0,39.0,16.1,98.81,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,10,6,Sunday,1,0,Spring
2022-03-27 11:00:00,3,-4.8,-12.6,55.0,30.0,44.0,19.3,98.87,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,11,6,Sunday,1,0,Spring
2022-03-27 12:00:00,0,-5.1,-12.4,57.0,31.0,43.0,24.1,98.93,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,12,6,Sunday,1,0,Spring
2022-03-27 13:00:00,5,-5.1,-13.9,50.0,30.0,48.0,24.1,98.97,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,13,6,Sunday,1,0,Spring
2022-03-27 14:00:00,6,-5.0,-12.8,55.0,29.0,37.0,16.1,98.99,2022-03-27,0,No Event,No Event,No Event,0,0,2022,3,27,14,6,Sunday,1,0,Spring
