longitude,latitude,station_name,date_time_lst,year,month,day,time_lst,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,weather
-79.63,43.68,TORONTO INTL A,2021-01-08 15:00:00,2021,1,8,15:00,-3.8,-10.4,61.0,33.0,18.0,24.1,99.95,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-08 16:00:00,2021,1,8,16:00,-3.6,-10.7,58.0,35.0,18.0,24.1,99.96,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-08 17:00:00,2021,1,8,17:00,-4.6,-11.9,57.0,35.0,19.0,24.1,100.0,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-08 18:00:00,2021,1,8,18:00,-5.0,-12.1,58.0,35.0,15.0,24.1,100.01,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-08 19:00:00,2021,1,8,19:00,-5.0,-11.2,62.0,35.0,14.0,24.1,100.01,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-08 20:00:00,2021,1,8,20:00,-5.1,-9.4,72.0,35.0,14.0,24.1,100.0,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-08 21:00:00,2021,1,8,21:00,-4.4,-8.7,72.0,36.0,22.0,24.1,99.98,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-08 22:00:00,2021,1,8,22:00,-3.6,-7.8,73.0,36.0,21.0,24.1,100.0,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-08 23:00:00,2021,1,8,23:00,-4.3,-8.4,74.0,36.0,15.0,24.1,99.98,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 00:00:00,2021,1,9,00:00,-4.1,-9.0,69.0,36.0,21.0,24.1,99.94,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 01:00:00,2021,1,9,01:00,-4.1,-9.7,65.0,36.0,20.0,24.1,99.91,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-09 02:00:00,2021,1,9,02:00,-3.8,-10.8,58.0,36.0,21.0,24.1,99.92,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 03:00:00,2021,1,9,03:00,-3.7,-10.9,58.0,36.0,19.0,24.1,99.93,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 04:00:00,2021,1,9,04:00,-3.7,-9.9,62.0,36.0,18.0,24.1,99.91,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-09 05:00:00,2021,1,9,05:00,-4.0,-9.9,64.0,36.0,19.0,24.1,99.96,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 06:00:00,2021,1,9,06:00,-3.4,-11.2,55.0,35.0,21.0,24.1,99.95,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 07:00:00,2021,1,9,07:00,-4.0,-11.4,56.0,34.0,11.0,24.1,100.04,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-09 08:00:00,2021,1,9,08:00,-4.0,-11.8,55.0,34.0,12.0,24.1,100.07,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 09:00:00,2021,1,9,09:00,-3.4,-11.0,56.0,35.0,16.0,24.1,100.16,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 10:00:00,2021,1,9,10:00,-1.9,-9.4,57.0,35.0,21.0,24.1,100.15,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-09 11:00:00,2021,1,9,11:00,-1.5,-8.8,58.0,35.0,12.0,24.1,100.16,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 12:00:00,2021,1,9,12:00,1.0,-10.0,44.0,35.0,19.0,24.1,100.09,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 13:00:00,2021,1,9,13:00,2.2,-10.2,40.0,33.0,17.0,24.1,100.01,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-09 14:00:00,2021,1,9,14:00,2.6,-7.9,46.0,36.0,14.0,24.1,100.0,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 15:00:00,2021,1,9,15:00,3.0,-12.2,32.0,33.0,22.0,24.1,100.01,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 16:00:00,2021,1,9,16:00,2.2,-12.9,32.0,34.0,22.0,24.1,100.04,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-09 17:00:00,2021,1,9,17:00,0.4,-9.7,47.0,35.0,21.0,24.1,100.09,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 18:00:00,2021,1,9,18:00,-0.6,-8.0,57.0,34.0,21.0,24.1,100.14,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 19:00:00,2021,1,9,19:00,-1.3,-5.9,71.0,32.0,23.0,24.1,100.15,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-09 20:00:00,2021,1,9,20:00,-1.0,-7.3,62.0,33.0,25.0,24.1,100.14,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 21:00:00,2021,1,9,21:00,-1.3,-7.3,64.0,34.0,23.0,24.1,100.14,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-09 22:00:00,2021,1,9,22:00,-1.8,-6.7,70.0,33.0,20.0,24.1,100.14,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-09 23:00:00,2021,1,9,23:00,-2.1,-6.4,73.0,33.0,18.0,24.1,100.15,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 00:00:00,2021,1,10,00:00,-2.3,-5.8,77.0,33.0,17.0,24.1,100.17,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 01:00:00,2021,1,10,01:00,-3.0,-6.3,78.0,32.0,13.0,24.1,100.19,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-10 02:00:00,2021,1,10,02:00,-3.0,-5.5,83.0,33.0,14.0,24.1,100.22,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 03:00:00,2021,1,10,03:00,-4.9,-7.2,84.0,32.0,14.0,24.1,100.26,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 04:00:00,2021,1,10,04:00,-4.5,-6.9,84.0,32.0,12.0,24.1,100.31,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-10 05:00:00,2021,1,10,05:00,-5.1,-7.4,84.0,30.0,11.0,24.1,100.33,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 06:00:00,2021,1,10,06:00,-3.1,-5.0,86.0,35.0,12.0,24.1,100.33,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 07:00:00,2021,1,10,07:00,-2.5,-4.5,86.0,36.0,9.0,24.1,100.38,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-10 08:00:00,2021,1,10,08:00,-2.1,-4.3,85.0,25.0,4.0,24.1,100.42,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 09:00:00,2021,1,10,09:00,-1.2,-3.4,85.0,27.0,9.0,24.1,100.49,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 10:00:00,2021,1,10,10:00,-1.1,-3.0,87.0,21.0,9.0,19.3,100.55,Snow
-79.63,43.68,TORONTO INTL A,2021-01-10 11:00:00,2021,1,10,11:00,-0.8,-3.3,83.0,19.0,8.0,24.1,100.54,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 12:00:00,2021,1,10,12:00,-0.4,-3.1,82.0,17.0,8.0,24.1,100.45,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 13:00:00,2021,1,10,13:00,0.4,-2.9,78.0,18.0,10.0,24.1,100.4,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-10 14:00:00,2021,1,10,14:00,1.2,-2.9,74.0,21.0,7.0,24.1,100.39,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 15:00:00,2021,1,10,15:00,1.3,-3.9,69.0,27.0,18.0,24.1,100.39,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 16:00:00,2021,1,10,16:00,0.6,-4.4,70.0,28.0,21.0,24.1,100.43,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-10 17:00:00,2021,1,10,17:00,-0.4,-4.4,74.0,27.0,11.0,24.1,100.45,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 18:00:00,2021,1,10,18:00,-1.8,-5.1,78.0,27.0,9.0,24.1,100.48,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 19:00:00,2021,1,10,19:00,-2.0,-5.0,79.0,27.0,7.0,24.1,100.48,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-10 20:00:00,2021,1,10,20:00,-2.7,-5.4,82.0,27.0,7.0,24.1,100.49,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 21:00:00,2021,1,10,21:00,-2.9,-5.3,83.0,28.0,8.0,24.1,100.46,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-10 22:00:00,2021,1,10,22:00,-3.6,-5.5,86.0,24.0,7.0,24.1,100.44,Clear
-79.63,43.68,TORONTO INTL A,2021-01-10 23:00:00,2021,1,10,23:00,-4.0,-5.8,87.0,26.0,9.0,24.1,100.47,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 00:00:00,2021,1,11,00:00,-4.6,-6.2,89.0,28.0,5.0,24.1,100.43,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 01:00:00,2021,1,11,01:00,-4.6,-6.5,87.0,30.0,8.0,24.1,100.42,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-11 02:00:00,2021,1,11,02:00,-5.7,-7.4,88.0,27.0,10.0,24.1,100.42,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 03:00:00,2021,1,11,03:00,-5.0,-6.5,89.0,29.0,9.0,24.1,100.41,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 04:00:00,2021,1,11,04:00,-5.7,-7.4,88.0,29.0,10.0,24.1,100.36,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-11 05:00:00,2021,1,11,05:00,-4.6,-6.3,88.0,29.0,7.0,24.1,100.33,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 06:00:00,2021,1,11,06:00,-5.2,-6.9,88.0,28.0,6.0,24.1,100.3,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 07:00:00,2021,1,11,07:00,-4.2,-6.3,85.0,24.0,7.0,24.1,100.3,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-11 08:00:00,2021,1,11,08:00,-3.4,-5.8,84.0,19.0,6.0,16.1,100.26,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 09:00:00,2021,1,11,09:00,-3.2,-5.2,86.0,36.0,3.0,19.3,100.28,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 10:00:00,2021,1,11,10:00,-1.4,-4.4,80.0,17.0,5.0,16.1,100.22,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-11 11:00:00,2021,1,11,11:00,-0.4,-3.2,81.0,22.0,16.0,9.7,100.15,Fog
-79.63,43.68,TORONTO INTL A,2021-01-11 12:00:00,2021,1,11,12:00,0.1,-3.0,80.0,22.0,16.0,9.7,100.06,Fog
-79.63,43.68,TORONTO INTL A,2021-01-11 13:00:00,2021,1,11,13:00,-0.9,-4.0,80.0,24.0,22.0,9.7,100.0,Fog
-79.63,43.68,TORONTO INTL A,2021-01-11 14:00:00,2021,1,11,14:00,-0.1,-3.7,77.0,22.0,15.0,9.7,99.89,Fog
-79.63,43.68,TORONTO INTL A,2021-01-11 15:00:00,2021,1,11,15:00,0.2,-4.0,74.0,22.0,18.0,9.7,99.89,Fog
-79.63,43.68,TORONTO INTL A,2021-01-11 16:00:00,2021,1,11,16:00,-0.1,-4.9,70.0,25.0,28.0,16.1,99.88,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-11 17:00:00,2021,1,11,17:00,-1.1,-5.8,71.0,27.0,25.0,16.1,99.91,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 18:00:00,2021,1,11,18:00,-1.1,-5.6,71.0,24.0,18.0,19.3,99.88,Snow
-79.63,43.68,TORONTO INTL A,2021-01-11 19:00:00,2021,1,11,19:00,-0.9,-5.6,71.0,24.0,21.0,24.1,99.88,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-11 20:00:00,2021,1,11,20:00,-0.8,-5.4,71.0,24.0,17.0,24.1,99.88,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 21:00:00,2021,1,11,21:00,-0.8,-5.2,72.0,24.0,21.0,24.1,99.86,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-11 22:00:00,2021,1,11,22:00,-0.7,-5.2,71.0,23.0,20.0,24.1,99.86,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-11 23:00:00,2021,1,11,23:00,-0.8,-5.2,72.0,24.0,21.0,16.1,99.88,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-12 00:00:00,2021,1,12,00:00,-1.0,-5.2,73.0,25.0,18.0,16.1,99.86,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-12 01:00:00,2021,1,12,01:00,-1.2,-5.2,74.0,25.0,15.0,16.1,99.87,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-12 02:00:00,2021,1,12,02:00,-1.4,-4.8,78.0,24.0,16.0,9.7,99.88,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 03:00:00,2021,1,12,03:00,-1.6,-5.1,77.0,23.0,18.0,9.7,99.89,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 04:00:00,2021,1,12,04:00,-1.7,-5.1,77.0,24.0,19.0,12.9,99.86,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-12 05:00:00,2021,1,12,05:00,-1.9,-4.8,81.0,24.0,21.0,16.1,99.85,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-12 06:00:00,2021,1,12,06:00,-1.9,-4.7,81.0,25.0,21.0,16.1,99.84,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-12 07:00:00,2021,1,12,07:00,-2.1,-4.6,83.0,24.0,18.0,9.7,99.86,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 08:00:00,2021,1,12,08:00,-1.9,-4.7,81.0,23.0,12.0,8.1,99.85,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 09:00:00,2021,1,12,09:00,-1.8,-4.8,80.0,23.0,16.0,9.7,99.88,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 10:00:00,2021,1,12,10:00,-1.7,-4.7,80.0,25.0,19.0,9.7,99.9,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 11:00:00,2021,1,12,11:00,-1.7,-4.3,83.0,25.0,19.0,9.7,99.85,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 12:00:00,2021,1,12,12:00,-1.6,-4.2,83.0,22.0,15.0,9.7,99.76,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 13:00:00,2021,1,12,13:00,-1.6,-3.9,84.0,24.0,12.0,9.7,99.71,Fog
-79.63,43.68,TORONTO INTL A,2021-01-12 14:00:00,2021,1,12,14:00,-1.7,-3.8,86.0,24.0,14.0,9.7,99.69,"Freezing Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-12 15:00:00,2021,1,12,15:00,-1.8,-3.3,89.0,25.0,13.0,8.1,99.69,"Freezing Drizzle,Snow Grains,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-12 16:00:00,2021,1,12,16:00,-1.7,-2.9,91.0,24.0,13.0,8.1,99.67,"Freezing Drizzle,Snow,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-12 17:00:00,2021,1,12,17:00,-1.4,-2.8,90.0,23.0,17.0,8.1,99.65,"Freezing Drizzle,Snow,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-12 18:00:00,2021,1,12,18:00,-1.3,-2.7,90.0,23.0,16.0,9.7,99.68,"Freezing Drizzle,Snow,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-12 19:00:00,2021,1,12,19:00,-1.2,-2.9,88.0,24.0,14.0,19.3,99.66,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-12 20:00:00,2021,1,12,20:00,-1.2,-3.1,87.0,24.0,15.0,19.3,99.67,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-12 21:00:00,2021,1,12,21:00,-1.2,-3.0,88.0,25.0,13.0,16.1,99.66,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-12 22:00:00,2021,1,12,22:00,-1.3,-2.9,89.0,24.0,13.0,16.1,99.61,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-12 23:00:00,2021,1,12,23:00,-1.4,-2.9,89.0,25.0,13.0,16.1,99.58,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 00:00:00,2021,1,13,00:00,-1.4,-3.0,89.0,24.0,12.0,9.7,99.52,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 01:00:00,2021,1,13,01:00,-1.4,-2.9,90.0,24.0,11.0,9.7,99.5,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 02:00:00,2021,1,13,02:00,-1.3,-2.9,89.0,23.0,16.0,9.7,99.45,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 03:00:00,2021,1,13,03:00,-1.2,-2.7,89.0,23.0,13.0,9.7,99.44,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 04:00:00,2021,1,13,04:00,-0.9,-2.8,87.0,26.0,12.0,9.7,99.37,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 05:00:00,2021,1,13,05:00,-0.7,-2.8,86.0,20.0,13.0,9.7,99.29,"Snow,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-13 06:00:00,2021,1,13,06:00,-0.7,-2.2,89.0,20.0,10.0,9.7,99.29,"Snow,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-13 07:00:00,2021,1,13,07:00,-0.6,-1.6,93.0,19.0,9.0,9.7,99.16,"Snow,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-13 08:00:00,2021,1,13,08:00,-0.1,-1.4,91.0,21.0,13.0,9.7,99.09,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 09:00:00,2021,1,13,09:00,0.2,-1.5,88.0,19.0,8.0,9.7,99.07,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 10:00:00,2021,1,13,10:00,0.9,-1.1,87.0,19.0,12.0,9.7,99.08,Fog
-79.63,43.68,TORONTO INTL A,2021-01-13 11:00:00,2021,1,13,11:00,1.3,-1.4,82.0,22.0,16.0,12.9,98.98,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 12:00:00,2021,1,13,12:00,1.9,-1.8,77.0,22.0,21.0,16.1,98.86,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 13:00:00,2021,1,13,13:00,2.4,-1.8,74.0,22.0,21.0,16.1,98.7,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-13 14:00:00,2021,1,13,14:00,2.8,-1.4,74.0,22.0,20.0,16.1,98.64,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 15:00:00,2021,1,13,15:00,2.7,-1.3,75.0,23.0,25.0,16.1,98.63,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 16:00:00,2021,1,13,16:00,2.7,-1.0,77.0,22.0,20.0,16.1,98.62,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-13 17:00:00,2021,1,13,17:00,2.4,-0.7,80.0,22.0,11.0,16.1,98.59,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 18:00:00,2021,1,13,18:00,2.3,-0.6,81.0,22.0,13.0,16.1,98.6,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 19:00:00,2021,1,13,19:00,2.1,-0.7,82.0,25.0,11.0,16.1,98.63,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-13 20:00:00,2021,1,13,20:00,1.9,-0.9,82.0,20.0,7.0,19.3,98.63,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 21:00:00,2021,1,13,21:00,1.5,-1.0,84.0,19.0,4.0,24.1,98.6,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-13 22:00:00,2021,1,13,22:00,1.1,-0.9,87.0,15.0,5.0,19.3,98.57,Clear
-79.63,43.68,TORONTO INTL A,2021-01-14 01:00:00,2021,1,14,01:00,0.1,-1.3,90.0,28.0,10.0,16.1,98.57,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-14 02:00:00,2021,1,14,02:00,0.3,-1.1,90.0,27.0,8.0,12.9,98.56,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 03:00:00,2021,1,14,03:00,0.6,-0.8,90.0,28.0,9.0,16.1,98.59,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 04:00:00,2021,1,14,04:00,0.6,-0.7,91.0,22.0,7.0,16.1,98.59,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-14 05:00:00,2021,1,14,05:00,0.8,-0.8,89.0,23.0,9.0,16.1,98.59,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 06:00:00,2021,1,14,06:00,0.7,-0.8,90.0,26.0,7.0,12.9,98.63,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 07:00:00,2021,1,14,07:00,0.7,-0.7,90.0,27.0,4.0,12.9,98.68,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-14 08:00:00,2021,1,14,08:00,0.9,-0.6,89.0,27.0,5.0,12.9,98.72,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 09:00:00,2021,1,14,09:00,1.4,-0.2,89.0,29.0,5.0,12.9,98.77,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 10:00:00,2021,1,14,10:00,2.4,0.0,84.0,31.0,8.0,9.7,98.83,Fog
-79.63,43.68,TORONTO INTL A,2021-01-14 11:00:00,2021,1,14,11:00,3.1,-0.1,79.0,5.0,4.0,12.9,98.83,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 12:00:00,2021,1,14,12:00,3.8,-1.0,71.0,12.0,7.0,16.1,98.75,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 14:00:00,2021,1,14,14:00,4.5,-0.7,69.0,16.0,8.0,16.1,98.68,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 15:00:00,2021,1,14,15:00,4.0,-0.6,72.0,14.0,8.0,16.1,98.73,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 16:00:00,2021,1,14,16:00,3.8,0.0,76.0,13.0,8.0,12.9,98.74,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-14 17:00:00,2021,1,14,17:00,3.3,0.2,80.0,15.0,11.0,12.9,98.79,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 18:00:00,2021,1,14,18:00,3.1,0.7,84.0,13.0,9.0,12.9,98.84,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 19:00:00,2021,1,14,19:00,3.2,0.7,84.0,14.0,12.0,12.9,98.89,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-14 20:00:00,2021,1,14,20:00,3.1,1.4,88.0,10.0,11.0,12.9,98.89,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 21:00:00,2021,1,14,21:00,3.3,1.3,87.0,12.0,14.0,12.9,98.9,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-14 22:00:00,2021,1,14,22:00,3.3,1.1,85.0,11.0,13.0,12.9,98.92,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-14 23:00:00,2021,1,14,23:00,3.3,1.6,88.0,11.0,22.0,12.9,98.93,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 00:00:00,2021,1,15,00:00,3.2,1.2,87.0,9.0,12.0,9.7,98.9,Fog
-79.63,43.68,TORONTO INTL A,2021-01-15 01:00:00,2021,1,15,01:00,3.4,1.4,87.0,11.0,24.0,9.7,98.88,Fog
-79.63,43.68,TORONTO INTL A,2021-01-15 02:00:00,2021,1,15,02:00,3.5,0.6,82.0,11.0,22.0,19.3,98.93,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 03:00:00,2021,1,15,03:00,3.4,-0.2,77.0,10.0,23.0,24.1,98.89,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 04:00:00,2021,1,15,04:00,3.1,-0.6,76.0,10.0,21.0,24.1,98.81,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-01-15 05:00:00,2021,1,15,05:00,3.2,-0.3,78.0,10.0,23.0,24.1,98.78,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 06:00:00,2021,1,15,06:00,3.2,0.2,80.0,9.0,19.0,24.1,98.74,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 07:00:00,2021,1,15,07:00,3.5,0.8,83.0,10.0,28.0,24.1,98.69,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-15 08:00:00,2021,1,15,08:00,3.6,0.8,82.0,10.0,23.0,19.3,98.67,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 09:00:00,2021,1,15,09:00,4.2,0.6,77.0,11.0,25.0,24.1,98.65,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 10:00:00,2021,1,15,10:00,4.5,0.6,76.0,10.0,30.0,24.1,98.61,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-15 11:00:00,2021,1,15,11:00,4.7,0.8,76.0,10.0,22.0,16.1,98.6,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 12:00:00,2021,1,15,12:00,4.7,0.6,75.0,9.0,21.0,16.1,98.47,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 13:00:00,2021,1,15,13:00,4.4,0.5,76.0,10.0,27.0,16.1,98.39,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-15 14:00:00,2021,1,15,14:00,4.4,0.8,77.0,9.0,20.0,16.1,98.31,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 15:00:00,2021,1,15,15:00,4.3,1.0,79.0,8.0,28.0,16.1,98.29,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 16:00:00,2021,1,15,16:00,4.2,1.4,82.0,9.0,31.0,12.9,98.33,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-15 17:00:00,2021,1,15,17:00,4.4,1.5,81.0,9.0,17.0,12.9,98.31,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-15 18:00:00,2021,1,15,18:00,4.1,2.2,87.0,12.0,25.0,8.1,98.35,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-15 19:00:00,2021,1,15,19:00,3.6,2.2,91.0,12.0,19.0,8.1,98.37,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-15 20:00:00,2021,1,15,20:00,3.3,2.2,92.0,14.0,21.0,6.4,98.34,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-15 21:00:00,2021,1,15,21:00,2.9,2.3,96.0,12.0,16.0,6.4,98.33,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-01-15 22:00:00,2021,1,15,22:00,3.0,2.4,96.0,17.0,8.0,9.7,98.3,Fog
-79.63,43.68,TORONTO INTL A,2021-01-15 23:00:00,2021,1,15,23:00,2.5,1.6,94.0,24.0,19.0,9.7,98.31,Fog
-79.63,43.68,TORONTO INTL A,2021-01-16 00:00:00,2021,1,16,00:00,1.7,0.8,94.0,26.0,13.0,16.1,98.29,Unknown
-79.63,43.68,TORONTO INTL A,2021-01-16 01:00:00,2021,1,16,01:00,1.4,0.0,90.0,23.0,10.0,16.1,98.29,Cloudy
-79.63,43.68,TORONTO INTL A,2021-01-16 02:00:00,2021,1,16,02:00,0.9,-0.4,91.0,23.0,10.0,24.1,98.31,Unknown
